file_name,image_path,caption,model,prompt
-01-16-3-1-3-1-485_jpg.rf.7944e6b89af71d05f518448cc9fd1696.jpg,data/-01-16-3-1-3-1-485_jpg.rf.7944e6b89af71d05f518448cc9fd1696.jpg,Two people in a room with masks and toxic waste.,HuggingFaceTB/SmolVLM-256M-Instruct,"Describe this image for a computer vision dataset.
Return one concise sentence in English.
Include the main visible objects, scene, actions if any, colors, and important context.
Do not invent hidden details. Do not use bullet points."
-01-16-3-1-3-1-488_jpg.rf.a74f9f7cf615d91841288c20e642cb6a.jpg,data/-01-16-3-1-3-1-488_jpg.rf.a74f9f7cf615d91841288c20e642cb6a.jpg,"In a room there are people, boxes, and a table.",HuggingFaceTB/SmolVLM-256M-Instruct,"Describe this image for a computer vision dataset.
Return one concise sentence in English.
Include the main visible objects, scene, actions if any, colors, and important context.
Do not invent hidden details. Do not use bullet points."
-01-16-3-1-3-1-488_jpg.rf.da8809820ee9aec6c318c695686628ae.jpg,data/-01-16-3-1-3-1-488_jpg.rf.da8809820ee9aec6c318c695686628ae.jpg,This image for a computer vision dataset.,HuggingFaceTB/SmolVLM-256M-Instruct,"Describe this image for a computer vision dataset.
Return one concise sentence in English.
Include the main visible objects, scene, actions if any, colors, and important context.
Do not invent hidden details. Do not use bullet points."
-03-3-1-1116_jpg.rf.4ed1c7bf673dd20c3b7cea29f36a6743.jpg,data/-03-3-1-1116_jpg.rf.4ed1c7bf673dd20c3b7cea29f36a6743.jpg,"In this image there are two people standing in a room. There are two monitors, keyboards, mice, cups, bottles, and other objects on the table. There are two people standing in front of the table. There are two people standing in front of the table. There are two people standing in front of the table. There are two people standing in front of the table. There are two people standing in front of the table. There are two people standing in front of the",HuggingFaceTB/SmolVLM-256M-Instruct,"Describe this image for a computer vision dataset.
Return one concise sentence in English.
Include the main visible objects, scene, actions if any, colors, and important context.
Do not invent hidden details. Do not use bullet points."
-03-3-1-111_jpg.rf.1e8aa5db7b63e6ab45addfc2f3438d93.jpg,data/-03-3-1-111_jpg.rf.1e8aa5db7b63e6ab45addfc2f3438d93.jpg,A computer vision dataset.,HuggingFaceTB/SmolVLM-256M-Instruct,"Describe this image for a computer vision dataset.
Return one concise sentence in English.
Include the main visible objects, scene, actions if any, colors, and important context.
Do not invent hidden details. Do not use bullet points."
-03-3-1-1129_jpg.rf.df8857e7856b5f5663f74c6b18069ba2.jpg,data/-03-3-1-1129_jpg.rf.df8857e7856b5f5663f74c6b18069ba2.jpg,"This image shows a computer vision dataset. In the foreground, there is a woman wearing a mask. In the background, there are computers, tables, chairs, and other objects.",HuggingFaceTB/SmolVLM-256M-Instruct,"Describe this image for a computer vision dataset.
Return one concise sentence in English.
Include the main visible objects, scene, actions if any, colors, and important context.
Do not invent hidden details. Do not use bullet points."
-03-3-1-139_jpg.rf.e4bd8811746ba5faaaf6ff8499675f46.jpg,data/-03-3-1-139_jpg.rf.e4bd8811746ba5faaaf6ff8499675f46.jpg,"This image shows an office setting with several computer monitors, keyboards, and other office equipment. A person is standing in the foreground, holding a small box with a label that has the word ""guitar"" on it. In the background, there are several people sitting at a desk, some of whom are holding items such as pens and paper.",HuggingFaceTB/SmolVLM-256M-Instruct,"Describe this image for a computer vision dataset.
Return one concise sentence in English.
Include the main visible objects, scene, actions if any, colors, and important context.
Do not invent hidden details. Do not use bullet points."
-03-3-1-169_jpg.rf.2899a8e00a3e4e48479b732f9b7aca69.jpg,data/-03-3-1-169_jpg.rf.2899a8e00a3e4e48479b732f9b7aca69.jpg,"In a computer vision dataset, a person in a gray shirt and khaki shorts is standing in front of a table with a box of markers and a bottle of glue.",HuggingFaceTB/SmolVLM-256M-Instruct,"Describe this image for a computer vision dataset.
Return one concise sentence in English.
Include the main visible objects, scene, actions if any, colors, and important context.
Do not invent hidden details. Do not use bullet points."
-03-3-1-184_jpg.rf.fe1904e629dda7d669fefe144da9cfb1.jpg,data/-03-3-1-184_jpg.rf.fe1904e629dda7d669fefe144da9cfb1.jpg,This image for a computer vision dataset.,HuggingFaceTB/SmolVLM-256M-Instruct,"Describe this image for a computer vision dataset.
Return one concise sentence in English.
Include the main visible objects, scene, actions if any, colors, and important context.
Do not invent hidden details. Do not use bullet points."
-03-3-1-2108_jpg.rf.ad60dbafd4d3be23de2793872a49f2b5.jpg,data/-03-3-1-2108_jpg.rf.ad60dbafd4d3be23de2793872a49f2b5.jpg,"This image displays a computer vision dataset featuring two images side by side, the first appears to be of a cubicle from a different perspective. The cubicle appears to be set in what appears to be an office environment, with several desks and workstations, including a glass-paneled wall with white walls and clear glass doors. The people in the cubicle are standing and walking, and their clothing and accessories are visible, including jackets, hats, and backpacks. The glass",HuggingFaceTB/SmolVLM-256M-Instruct,"Describe this image for a computer vision dataset.
Return one concise sentence in English.
Include the main visible objects, scene, actions if any, colors, and important context.
Do not invent hidden details. Do not use bullet points."
-03-3-1-238_jpg.rf.ffd35a5398467cf7f55298083081a540.jpg,data/-03-3-1-238_jpg.rf.ffd35a5398467cf7f55298083081a540.jpg,In this image there is a person throwing something on a table. There are boxes and other objects on the table. There are people working on the table.,HuggingFaceTB/SmolVLM-256M-Instruct,"Describe this image for a computer vision dataset.
Return one concise sentence in English.
Include the main visible objects, scene, actions if any, colors, and important context.
Do not invent hidden details. Do not use bullet points."
-03-3-1-263_jpg.rf.fe68a6f407d74825f32c77be51e958e3.jpg,data/-03-3-1-263_jpg.rf.fe68a6f407d74825f32c77be51e958e3.jpg,This image is a computer vision dataset for a computer vision dataset.,HuggingFaceTB/SmolVLM-256M-Instruct,"Describe this image for a computer vision dataset.
Return one concise sentence in English.
Include the main visible objects, scene, actions if any, colors, and important context.
Do not invent hidden details. Do not use bullet points."
-03-3-1-264_jpg.rf.ca683cb749581540b021869946b17234.jpg,data/-03-3-1-264_jpg.rf.ca683cb749581540b021869946b17234.jpg,"The image shows a room in a research laboratory. There are three people in the room. Two men are standing on top of luggage, while one man is sitting on top of the luggage. The luggage is black and has a smashed-in face. The room has several tables and desks. On the tables, there are various electronic devices and other office supplies.",HuggingFaceTB/SmolVLM-256M-Instruct,"Describe this image for a computer vision dataset.
Return one concise sentence in English.
Include the main visible objects, scene, actions if any, colors, and important context.
Do not invent hidden details. Do not use bullet points."
0000000013_jpg.rf.a7b4df633397510725f11d8daa0592cb.jpg,data/0000000013_jpg.rf.a7b4df633397510725f11d8daa0592cb.jpg,"In a room with a white wall on the left, there are two people in blue surgical gowns and white face masks. They are holding their hands together and giving a thumbs up pose. Behind them, there is a poster with the word ""fermei"" on it.",HuggingFaceTB/SmolVLM-256M-Instruct,"Describe this image for a computer vision dataset.
Return one concise sentence in English.
Include the main visible objects, scene, actions if any, colors, and important context.
Do not invent hidden details. Do not use bullet points."
0000000034_jpg.rf.b1df7212854dfc5d46aa59ad95e41acd.jpg,data/0000000034_jpg.rf.b1df7212854dfc5d46aa59ad95e41acd.jpg,"This is an image of a person wearing a uniform. The person is standing with his hands on his hips. He is wearing gloves and boots. The uniform is grey and blue. The background is white. The text at the top of the image is in red and says ""75元"". The text at the bottom of the image is in red and says ""75元"".",HuggingFaceTB/SmolVLM-256M-Instruct,"Describe this image for a computer vision dataset.
Return one concise sentence in English.
Include the main visible objects, scene, actions if any, colors, and important context.
Do not invent hidden details. Do not use bullet points."
0000000059_jpg.rf.7ef4dd1d56d0eeff1f0b6b2825d1948c.jpg,data/0000000059_jpg.rf.7ef4dd1d56d0eeff1f0b6b2825d1948c.jpg,"The group of scientists is gathered in a clinical room. They are wearing white lab coats and surgical caps. Some of them are holding surgical instruments. In the background, there is a clock on the wall and a door.",HuggingFaceTB/SmolVLM-256M-Instruct,"Describe this image for a computer vision dataset.
Return one concise sentence in English.
Include the main visible objects, scene, actions if any, colors, and important context.
Do not invent hidden details. Do not use bullet points."
0000000062_jpg.rf.08a07298e0d6a4bfbf0a6c08cf7589fc.jpg,data/0000000062_jpg.rf.08a07298e0d6a4bfbf0a6c08cf7589fc.jpg,This image contains a man singing into a microphone. He is wearing a white coat and white gloves.,HuggingFaceTB/SmolVLM-256M-Instruct,"Describe this image for a computer vision dataset.
Return one concise sentence in English.
Include the main visible objects, scene, actions if any, colors, and important context.
Do not invent hidden details. Do not use bullet points."
0000000066_jpg.rf.894014d1cd8ea3c5447c30422b0c40e2.jpg,data/0000000066_jpg.rf.894014d1cd8ea3c5447c30422b0c40e2.jpg,"A person in military uniform is walking on a red carpet, with a hat, medals, and tags in their uniform.",HuggingFaceTB/SmolVLM-256M-Instruct,"Describe this image for a computer vision dataset.
Return one concise sentence in English.
Include the main visible objects, scene, actions if any, colors, and important context.
Do not invent hidden details. Do not use bullet points."
0000000081_jpg.rf.a00c27d13fe18149dfc9685e64831d7c.jpg,data/0000000081_jpg.rf.a00c27d13fe18149dfc9685e64831d7c.jpg,A person wears an industrial suit that is waterproof and black. They are standing in a field with trees behind them.,HuggingFaceTB/SmolVLM-256M-Instruct,"Describe this image for a computer vision dataset.
Return one concise sentence in English.
Include the main visible objects, scene, actions if any, colors, and important context.
Do not invent hidden details. Do not use bullet points."
0000000115_jpg.rf.7225b6f1e2602eaf84c8011a2558c9ae.jpg,data/0000000115_jpg.rf.7225b6f1e2602eaf84c8011a2558c9ae.jpg,"This girl is wearing a white hat with a red pom-pom on the end, a white scarf, and maroon gloves. She is smiling.",HuggingFaceTB/SmolVLM-256M-Instruct,"Describe this image for a computer vision dataset.
Return one concise sentence in English.
Include the main visible objects, scene, actions if any, colors, and important context.
Do not invent hidden details. Do not use bullet points."
0000000118_jpg.rf.f736e84235a6ff43adde57ec61df7646.jpg,data/0000000118_jpg.rf.f736e84235a6ff43adde57ec61df7646.jpg,A person is holding a white glove with a cute bear character on their hand.,HuggingFaceTB/SmolVLM-256M-Instruct,"Describe this image for a computer vision dataset.
Return one concise sentence in English.
Include the main visible objects, scene, actions if any, colors, and important context.
Do not invent hidden details. Do not use bullet points."
0000000129_jpg.rf.88e340c78f9d8544486ea9f695507609.jpg,data/0000000129_jpg.rf.88e340c78f9d8544486ea9f695507609.jpg,"This image displays two identical images, each featuring a young woman dressed in a black dress with white polka dots. She is holding a brown, beige, and black dress with both hands, adorned with a black scarf tied around her neck. The background is a neutral, light beige color, which emphasizes the woman's attire and the dress. The images are framed by a plain white wall, and the lighting is soft, casting a warm glow over the scene.",HuggingFaceTB/SmolVLM-256M-Instruct,"Describe this image for a computer vision dataset.
Return one concise sentence in English.
Include the main visible objects, scene, actions if any, colors, and important context.
Do not invent hidden details. Do not use bullet points."
0000000222_jpg.rf.c5a9d22e625513f99d4f8052035327c0.jpg,data/0000000222_jpg.rf.c5a9d22e625513f99d4f8052035327c0.jpg,"In a hallway, two scientists walk side by side, wearing white PPE, a face mask, and gloves. They are in a corridor with doors on the left and a yellow trash can on the right.",HuggingFaceTB/SmolVLM-256M-Instruct,"Describe this image for a computer vision dataset.
Return one concise sentence in English.
Include the main visible objects, scene, actions if any, colors, and important context.
Do not invent hidden details. Do not use bullet points."
0000000238_jpg.rf.266895d27815c47482bf1e5b98ed765e.jpg,data/0000000238_jpg.rf.266895d27815c47482bf1e5b98ed765e.jpg,A person wearing white gloves and white vests with Chinese characters on them are seen together.,HuggingFaceTB/SmolVLM-256M-Instruct,"Describe this image for a computer vision dataset.
Return one concise sentence in English.
Include the main visible objects, scene, actions if any, colors, and important context.
Do not invent hidden details. Do not use bullet points."
0000000241_jpg.rf.80f02965174ec541cd49ccfa89f32bb1.jpg,data/0000000241_jpg.rf.80f02965174ec541cd49ccfa89f32bb1.jpg,"This image depicts a series of hands, each with a different set of gloves, used for various medical procedures. The hands are depicted from left to right, with each hand holding a different object, such as a syringe, a medical instrument, or a medical device. The gloves are blue and appear to be made of latex or a similar material. The hands are arranged in a circular pattern, with the tips of the gloves pointing outward. The background is white, which helps",HuggingFaceTB/SmolVLM-256M-Instruct,"Describe this image for a computer vision dataset.
Return one concise sentence in English.
Include the main visible objects, scene, actions if any, colors, and important context.
Do not invent hidden details. Do not use bullet points."
0000000252_jpg.rf.65a1770d348389e9b27be04c77bae359.jpg,data/0000000252_jpg.rf.65a1770d348389e9b27be04c77bae359.jpg,"In this image, there are two people. One person is wearing a mask. There is a van. There is a woman with a mask. There is a person with a bag. There is a building.",HuggingFaceTB/SmolVLM-256M-Instruct,"Describe this image for a computer vision dataset.
Return one concise sentence in English.
Include the main visible objects, scene, actions if any, colors, and important context.
Do not invent hidden details. Do not use bullet points."
0000000277_jpg.rf.6ac9a12a8d3df53bff82505a9f8795bc.jpg,data/0000000277_jpg.rf.6ac9a12a8d3df53bff82505a9f8795bc.jpg,"In the vehicle, a man and a woman are in a white protective suit, sitting in the backseat of a car. They are eating.",HuggingFaceTB/SmolVLM-256M-Instruct,"Describe this image for a computer vision dataset.
Return one concise sentence in English.
Include the main visible objects, scene, actions if any, colors, and important context.
Do not invent hidden details. Do not use bullet points."
0000000297_jpg.rf.4a67121e096fd282d301bf30ac2a1e49.jpg,data/0000000297_jpg.rf.4a67121e096fd282d301bf30ac2a1e49.jpg,A woman is looking at the camera with one hand on her face and the other hand on a white metal bar. She is wearing black gloves and a black top.,HuggingFaceTB/SmolVLM-256M-Instruct,"Describe this image for a computer vision dataset.
Return one concise sentence in English.
Include the main visible objects, scene, actions if any, colors, and important context.
Do not invent hidden details. Do not use bullet points."
0000000312_jpg.rf.8072b6954597c1747cf9995926987782.jpg,data/0000000312_jpg.rf.8072b6954597c1747cf9995926987782.jpg,"This image displays a pair of white, textured, long-sleeved, non-perforating, wrist-length gloves. The gloves are neatly folded and appear to be made of a cotton or a similar material. The edges of the gloves are lined with green rubber bands, which are likely used to secure the gloves in place. The gloves are positioned such that the palm faces up, and the fingers are spread out, giving a realistic impression of the gloves being used for",HuggingFaceTB/SmolVLM-256M-Instruct,"Describe this image for a computer vision dataset.
Return one concise sentence in English.
Include the main visible objects, scene, actions if any, colors, and important context.
Do not invent hidden details. Do not use bullet points."
0000000318_jpg.rf.efe7bc46e125474f738543a7158add64.jpg,data/0000000318_jpg.rf.efe7bc46e125474f738543a7158add64.jpg,"In a laboratory, a blue gloved hand is shown. The hand is held out with the palm facing the camera. The gloved hand is labeled with the letters WJSHI.",HuggingFaceTB/SmolVLM-256M-Instruct,"Describe this image for a computer vision dataset.
Return one concise sentence in English.
Include the main visible objects, scene, actions if any, colors, and important context.
Do not invent hidden details. Do not use bullet points."
0000000360_jpg.rf.e826710b8e79d895fe7d9c4385dba68f.jpg,data/0000000360_jpg.rf.e826710b8e79d895fe7d9c4385dba68f.jpg,"This image shows a group of people in a hallway wearing a white lab coat and face shields. They are all in the same pose, with their hands extended, and they are all looking towards the camera. They are inside a hallway with white walls and frames on the wall. There are several rows of pictures hanging on the wall, and the ceiling has fluorescent lighting.",HuggingFaceTB/SmolVLM-256M-Instruct,"Describe this image for a computer vision dataset.
Return one concise sentence in English.
Include the main visible objects, scene, actions if any, colors, and important context.
Do not invent hidden details. Do not use bullet points."
0000000372_jpg.rf.4600f5aa0a24e28e5cbda75340bd21f6.jpg,data/0000000372_jpg.rf.4600f5aa0a24e28e5cbda75340bd21f6.jpg,"A man is walking on the sidewalk of a building. He is wearing a long green coat, a light blue shirt, and dark blue pants. He has his hands in his pockets. In the background, there is a tall building with many windows. On the left side, there are some bare trees and bushes. On the right side, there is a light-colored structure with a vent.",HuggingFaceTB/SmolVLM-256M-Instruct,"Describe this image for a computer vision dataset.
Return one concise sentence in English.
Include the main visible objects, scene, actions if any, colors, and important context.
Do not invent hidden details. Do not use bullet points."
0000000390_jpg.rf.8c4b0645ca6755b39edc2046a8a359d7.jpg,data/0000000390_jpg.rf.8c4b0645ca6755b39edc2046a8a359d7.jpg,"This image shows a group of people walking in a public square. Some people are wearing face masks, and others are not. The people are walking in a group, and they seem to be enjoying the weather. In the background, there is a large building with a sign that says ""Yi'an City Hall."" There are also some trees and street lights visible.",HuggingFaceTB/SmolVLM-256M-Instruct,"Describe this image for a computer vision dataset.
Return one concise sentence in English.
Include the main visible objects, scene, actions if any, colors, and important context.
Do not invent hidden details. Do not use bullet points."
0000000408_jpg.rf.fcbae13e5ea9f30c4a6a6a8715b78314.jpg,data/0000000408_jpg.rf.fcbae13e5ea9f30c4a6a6a8715b78314.jpg,1. 2 men lying on the carpet on their backs. 2. 1 man in a tan suit is laying on his side. 3. 1 man in a brown jacket is laying on his side. 4. 1 man in black pants is laying on his side. 5. 1 man in brown shoes is laying on his side. 6. 1 man in a tan blazer is laying on his side. 7.,HuggingFaceTB/SmolVLM-256M-Instruct,"Describe this image for a computer vision dataset.
Return one concise sentence in English.
Include the main visible objects, scene, actions if any, colors, and important context.
Do not invent hidden details. Do not use bullet points."
0000000444_jpg.rf.a16558d8b964d31e21042413fe0cc676.jpg,data/0000000444_jpg.rf.a16558d8b964d31e21042413fe0cc676.jpg,An image of two men in a bathroom with one holding a phone.,HuggingFaceTB/SmolVLM-256M-Instruct,"Describe this image for a computer vision dataset.
Return one concise sentence in English.
Include the main visible objects, scene, actions if any, colors, and important context.
Do not invent hidden details. Do not use bullet points."
0000000454_jpg.rf.732d0ce5562a4624b65324955bb25f10.jpg,data/0000000454_jpg.rf.732d0ce5562a4624b65324955bb25f10.jpg,"In this image, there is a person's hand, which is wearing a white glove.",HuggingFaceTB/SmolVLM-256M-Instruct,"Describe this image for a computer vision dataset.
Return one concise sentence in English.
Include the main visible objects, scene, actions if any, colors, and important context.
Do not invent hidden details. Do not use bullet points."
0000000474_jpg.rf.4b6057b2e26b8a6003cf24cc6039a353.jpg,data/0000000474_jpg.rf.4b6057b2e26b8a6003cf24cc6039a353.jpg,"This image displays two hands, each holding a pair of silver-colored screws. The hands are positioned in such a way that the fingers are curled inward, forming a grip for the screws. The gloves are white, and the gloves are tightly wrapped around the hands. The hands are positioned on a wooden surface, which appears to be a table or a workbench. There are several screws scattered around the hands, suggesting that the person is working on a project.",HuggingFaceTB/SmolVLM-256M-Instruct,"Describe this image for a computer vision dataset.
Return one concise sentence in English.
Include the main visible objects, scene, actions if any, colors, and important context.
Do not invent hidden details. Do not use bullet points."
0000000487_jpg.rf.95bbd264d24ec90b52308b6fc9aea8ea.jpg,data/0000000487_jpg.rf.95bbd264d24ec90b52308b6fc9aea8ea.jpg,"This image displays a person in a blue medical uniform, including a cap and a surgical mask, standing against a beige background. The individual is wearing a surgical mask over their face, which is covering their nose and mouth. They are also wearing a blue long-sleeved shirt and a belt, which is tied around their waist. The person is looking down at their hands, which are visible in front of them. The background is plain and light beige, which makes",HuggingFaceTB/SmolVLM-256M-Instruct,"Describe this image for a computer vision dataset.
Return one concise sentence in English.
Include the main visible objects, scene, actions if any, colors, and important context.
Do not invent hidden details. Do not use bullet points."
0000000488_jpg.rf.8678eb6cd0a141ee6a970f54c2daf6c6.jpg,data/0000000488_jpg.rf.8678eb6cd0a141ee6a970f54c2daf6c6.jpg,"In this image, there is a construction worker wearing a safety jacket, a mask, and a hard hat. He is holding a blue and white object in his hand. He is standing in front of a construction site.",HuggingFaceTB/SmolVLM-256M-Instruct,"Describe this image for a computer vision dataset.
Return one concise sentence in English.
Include the main visible objects, scene, actions if any, colors, and important context.
Do not invent hidden details. Do not use bullet points."
0000000497_jpg.rf.63a1cb3b5eb8cdda62d96e13960871c1.jpg,data/0000000497_jpg.rf.63a1cb3b5eb8cdda62d96e13960871c1.jpg,"2 people in white suits, one with a mask, one with a mask, table with papers, door, poster, and air conditioning.",HuggingFaceTB/SmolVLM-256M-Instruct,"Describe this image for a computer vision dataset.
Return one concise sentence in English.
Include the main visible objects, scene, actions if any, colors, and important context.
Do not invent hidden details. Do not use bullet points."
0000000563_jpg.rf.976891a8a4219b33636246b8fdbbecec.jpg,data/0000000563_jpg.rf.976891a8a4219b33636246b8fdbbecec.jpg,"This image depicts a group of people gathered in what appears to be a formal event, possibly a business meeting or a formal gathering. The individuals are dressed in formal attire, including suits and ties, which are typical of professional or business settings. The woman in the foreground is wearing a light-colored, off-the-shoulder dress with a floral pattern, which is a classic style for formal wear. Her hair is styled in a short, neat bun, and she is",HuggingFaceTB/SmolVLM-256M-Instruct,"Describe this image for a computer vision dataset.
Return one concise sentence in English.
Include the main visible objects, scene, actions if any, colors, and important context.
Do not invent hidden details. Do not use bullet points."
0000000569_jpg.rf.31982c8831cb4dfc528fbcd8bc463235.jpg,data/0000000569_jpg.rf.31982c8831cb4dfc528fbcd8bc463235.jpg,"This image shows a surgical team working in a hospital. A man in a surgical gown and blue surgical cap is holding several small, translucent, plastic objects. These objects are likely medical instruments or surgical instruments. The background shows a sterile environment with various medical equipment and surgical instruments.",HuggingFaceTB/SmolVLM-256M-Instruct,"Describe this image for a computer vision dataset.
Return one concise sentence in English.
Include the main visible objects, scene, actions if any, colors, and important context.
Do not invent hidden details. Do not use bullet points."
0000000578_jpg.rf.7c38219c3e45e82133c0c97fe9c5fbdb.jpg,data/0000000578_jpg.rf.7c38219c3e45e82133c0c97fe9c5fbdb.jpg,"In this image, we can see gloves on the hands. We can see a person's hand. We can see green leaves.",HuggingFaceTB/SmolVLM-256M-Instruct,"Describe this image for a computer vision dataset.
Return one concise sentence in English.
Include the main visible objects, scene, actions if any, colors, and important context.
Do not invent hidden details. Do not use bullet points."
0000000581_jpg.rf.df5cc296e606855c295bff0ea7299243.jpg,data/0000000581_jpg.rf.df5cc296e606855c295bff0ea7299243.jpg,"This image shows a computer vision dataset focused on the hands of a person. The hands are being used to massage each other, with the hands of the person on the left receiving a massage from the hands of the person on the right. The hands of the person on the right are being used to massage the hands of the person on the left. The hands of the person on the right are being used to massage the hands of the person on the left.",HuggingFaceTB/SmolVLM-256M-Instruct,"Describe this image for a computer vision dataset.
Return one concise sentence in English.
Include the main visible objects, scene, actions if any, colors, and important context.
Do not invent hidden details. Do not use bullet points."
0000000586_jpg.rf.b4cb82528cf01e6bb3ade4c6debbdb44.jpg,data/0000000586_jpg.rf.b4cb82528cf01e6bb3ade4c6debbdb44.jpg,This image contains a set of human hand models. The left hand is touching the right hand. The right hand is touching the left hand. The left hand is touching the right hand.,HuggingFaceTB/SmolVLM-256M-Instruct,"Describe this image for a computer vision dataset.
Return one concise sentence in English.
Include the main visible objects, scene, actions if any, colors, and important context.
Do not invent hidden details. Do not use bullet points."
0000000608_jpg.rf.d5cab416da8bbfd5f5f7511b7ffc06fb.jpg,data/0000000608_jpg.rf.d5cab416da8bbfd5f5f7511b7ffc06fb.jpg,This person in a white lab coat is in a room with blue lines that are divided by a blue border.,HuggingFaceTB/SmolVLM-256M-Instruct,"Describe this image for a computer vision dataset.
Return one concise sentence in English.
Include the main visible objects, scene, actions if any, colors, and important context.
Do not invent hidden details. Do not use bullet points."
0000000642_jpg.rf.5b7ed01aaa36c2ceaae4a8fd8c7d2fe2.jpg,data/0000000642_jpg.rf.5b7ed01aaa36c2ceaae4a8fd8c7d2fe2.jpg,This image shows a woman applying a white cream to her hand. The cream is on the surface below her hand. The woman has long fingernails with a little bit of polish.,HuggingFaceTB/SmolVLM-256M-Instruct,"Describe this image for a computer vision dataset.
Return one concise sentence in English.
Include the main visible objects, scene, actions if any, colors, and important context.
Do not invent hidden details. Do not use bullet points."
0000000673_jpg.rf.81ea1967ce4778c0ad77e9ae000d9799.jpg,data/0000000673_jpg.rf.81ea1967ce4778c0ad77e9ae000d9799.jpg,This image contains a hand with the palm facing the viewer. The hand is positioned in such a way that the fingers are spread out. The fingers are slightly curled. The palm of the hand is facing the viewer. The fingers are slightly curled.,HuggingFaceTB/SmolVLM-256M-Instruct,"Describe this image for a computer vision dataset.
Return one concise sentence in English.
Include the main visible objects, scene, actions if any, colors, and important context.
Do not invent hidden details. Do not use bullet points."
0000000688_jpg.rf.a2ca38c6aac4f887217706dceca457d4.jpg,data/0000000688_jpg.rf.a2ca38c6aac4f887217706dceca457d4.jpg,1. The hands are shown from the palms facing each other. 2. The hands are shown with their palms facing each other. 3. The hands are shown with their fingers spread apart. 4. The hands are shown with their palms together. 5. The hands are shown with their palms together. 6. The hands are shown with their palms together. 7. The hands are shown with their palms together. 8. The hands are shown,HuggingFaceTB/SmolVLM-256M-Instruct,"Describe this image for a computer vision dataset.
Return one concise sentence in English.
Include the main visible objects, scene, actions if any, colors, and important context.
Do not invent hidden details. Do not use bullet points."
0000000691_jpg.rf.293120ad2191f68b5df624ec5e7cf6e4.jpg,data/0000000691_jpg.rf.293120ad2191f68b5df624ec5e7cf6e4.jpg,"In this image, there are two people. One person has a ring on their finger. The other person is holding their ear up.",HuggingFaceTB/SmolVLM-256M-Instruct,"Describe this image for a computer vision dataset.
Return one concise sentence in English.
Include the main visible objects, scene, actions if any, colors, and important context.
Do not invent hidden details. Do not use bullet points."
0000000742_jpg.rf.3fe1e057eb51fbb504f4a3a5542c7c7f.jpg,data/0000000742_jpg.rf.3fe1e057eb51fbb504f4a3a5542c7c7f.jpg,"The hands are open with the palms up, and the gloves are transparent.",HuggingFaceTB/SmolVLM-256M-Instruct,"Describe this image for a computer vision dataset.
Return one concise sentence in English.
Include the main visible objects, scene, actions if any, colors, and important context.
Do not invent hidden details. Do not use bullet points."
0000000754_jpg.rf.1ae332ec817423d6db320df891eb4474.jpg,data/0000000754_jpg.rf.1ae332ec817423d6db320df891eb4474.jpg,A person is kneeling on the ground with their hands on their stomach.,HuggingFaceTB/SmolVLM-256M-Instruct,"Describe this image for a computer vision dataset.
Return one concise sentence in English.
Include the main visible objects, scene, actions if any, colors, and important context.
Do not invent hidden details. Do not use bullet points."
0000000764_jpg.rf.d78d231d006948c54beba1c92f2d5d63.jpg,data/0000000764_jpg.rf.d78d231d006948c54beba1c92f2d5d63.jpg,A pair of gloves with black and red stripes are shown. Person's hands are shown with the gloves on. The gloves are on the wrist. The background is gray.,HuggingFaceTB/SmolVLM-256M-Instruct,"Describe this image for a computer vision dataset.
Return one concise sentence in English.
Include the main visible objects, scene, actions if any, colors, and important context.
Do not invent hidden details. Do not use bullet points."
0000000806_jpg.rf.b73c0ecf922a55610688319feec9808a.jpg,data/0000000806_jpg.rf.b73c0ecf922a55610688319feec9808a.jpg,In this image we can see a man and a woman sitting on a sofa. The woman is wearing a pink dress. The man is wearing a blue jacket. In the background there is a curtain.,HuggingFaceTB/SmolVLM-256M-Instruct,"Describe this image for a computer vision dataset.
Return one concise sentence in English.
Include the main visible objects, scene, actions if any, colors, and important context.
Do not invent hidden details. Do not use bullet points."
0000000819_jpg.rf.cb4707814cb65af2902363d16db0c4ca.jpg,data/0000000819_jpg.rf.cb4707814cb65af2902363d16db0c4ca.jpg,The students are facing forward with their heads in a twisted position.,HuggingFaceTB/SmolVLM-256M-Instruct,"Describe this image for a computer vision dataset.
Return one concise sentence in English.
Include the main visible objects, scene, actions if any, colors, and important context.
Do not invent hidden details. Do not use bullet points."
0000000850_jpg.rf.385f75ea4c21a212fcd0e5bf8edf05a8.jpg,data/0000000850_jpg.rf.385f75ea4c21a212fcd0e5bf8edf05a8.jpg,This person is wearing a white shirt and blue gloves. They are in a white uniform.,HuggingFaceTB/SmolVLM-256M-Instruct,"Describe this image for a computer vision dataset.
Return one concise sentence in English.
Include the main visible objects, scene, actions if any, colors, and important context.
Do not invent hidden details. Do not use bullet points."
0000000854_jpg.rf.6c1b5493c070d41689266e688e18881d.jpg,data/0000000854_jpg.rf.6c1b5493c070d41689266e688e18881d.jpg,The 1st album The 1st Mini Album The 1st Mini Album: The 1st Mini Album: The 1st Mini Album: The 1st Mini Album: The 1st Mini Album: The 1st Mini Album: The 1st Mini Album: The 1st Mini Album: The 1st Mini Album: The 1st Mini Album: The 1st,HuggingFaceTB/SmolVLM-256M-Instruct,"Describe this image for a computer vision dataset.
Return one concise sentence in English.
Include the main visible objects, scene, actions if any, colors, and important context.
Do not invent hidden details. Do not use bullet points."
